pal1,pal2,palres
Wixen,Penking,Broncherry Aqua
Wixen,Elphidran Aqua,Broncherry Aqua
Wixen,Elphidran,Digtoise
Wixen,Surfent Terra,Digtoise
Wixen,Surfent,Broncherry
Wixen,Anubis,Broncherry
Wixen,Incineram Noct,Celaray
Wixen,Incineram,Celaray
Wixen,Vanwyrm Cryst,Melpaca
Wixen,Bushi,Eikthyrdeer Terra
Wixen,Vanwyrm,Mozzarina
Wixen,Blazehowl Noct,Mozzarina
Wixen,Univolt,Eikthyrdeer
Wixen,Katress,Caprity
Wixen,Blazehowl,Caprity
Wixen,Rayhound,Loupmoon
Wixen,Tombat,Loupmoon
Wixen,Foxcicle,Loupmoon
Wixen,Petallia,Fenglope
Wixen,Arsox,Fenglope
Wixen,Chillet,Fenglope
Wixen,Dinossom Lux,Fenglope
Wixen,Dinossom,Verdash
Wixen,Kitsun,Verdash
Wixen,Broncherry Aqua,Robinquill Terra
Wixen,Digtoise,Robinquill Terra
Wixen,Broncherry,Felbat
Wixen,Celaray,Felbat
Wixen,Reindrix,Robinquill
Wixen,Melpaca,Robinquill
Wixen,Dumud,Galeclaw
Wixen,Eikthyrdeer Terra,Galeclaw
Wixen,Mozzarina,Galeclaw
Wixen,Eikthyrdeer,Gorirat
Wixen,Caprity,Gorirat
Wixen,Lovander,Vaelet
Wixen,Loupmoon,Vaelet
Wixen,Fenglope,Beegarde
Wixen,Verdash,Beegarde
Wixen,Robinquill Terra,Cawgnito
Wixen,Felbat,Cawgnito
Wixen,Robinquill,Gobfin
Wixen,Galeclaw,Gobfin
Wixen,Gorirat,Gobfin Ignis
Wixen,Vaelet,Gobfin Ignis
Wixen,Direhowl,Lunaris
Wixen,Beegarde,Lunaris
Wixen,Cawgnito,Leezpunk
Wixen,Gobfin,Leezpunk
Wixen,Gobfin Ignis,Rushoar
Wixen,Lunaris,Rushoar
Wixen,Leezpunk,Leezpunk Ignis
Wixen,Rushoar,Leezpunk Ignis
Wixen,Leezpunk Ignis,Maraith
Wixen,Maraith,Rooby
Wixen,Rooby,Rooby
Wixen,Wixen,Wixen
Wixen,Nox,Wixen
Wixen,Woolipop,Nox
Wixen,Dazzi,Nox
Wixen,Fuddler,Woolipop
Wixen,Daedream,Woolipop
Wixen,Gumoss (Special),Woolipop
Wixen,Gumoss,Woolipop
Wixen,Tanzee,Dazzi
Wixen,Kelpsea,Dazzi
Wixen,Kelpsea Ignis,Dazzi
Wixen,Flopie,Fuddler
Wixen,Killamari,Fuddler
Wixen,Swee,Daedream
Wixen,Ribunny,Daedream
Wixen,Bristla,Gumoss (Special)
Wixen,Fuack,Gumoss (Special)
Wixen,Tocotoco,Tanzee
Wixen,Pengullet,Tanzee
Wixen,Jolthog Cryst,Kelpsea
Wixen,Jolthog,Kelpsea
Wixen,Depresso,Kelpsea Ignis
Wixen,Hoocrates,Kelpsea Ignis
Wixen,Foxparks,Flopie
Wixen,Flambelle,Flopie
Wixen,Sparkit,Flopie
Wixen,Hangyu,Killamari
Wixen,Hangyu Cryst,Killamari
Wixen,Lifmunk,Killamari
Wixen,Mau Cryst,Swee
Wixen,Vixy,Swee
Wixen,Cremis,Ribunny
Wixen,Cattiva,Ribunny
Wixen,Lamball,Ribunny
Wixen,Mau,Bristla
Wixen,Teafant,Bristla
Wixen,Chikipi,Fuack
Nox,Blazamut,Incineram
Nox,Suzaku Aqua,Incineram
Nox,Suzaku,Vanwyrm Cryst
Nox,Shadowbeak,Vanwyrm Cryst
Nox,Necromus,Vanwyrm Cryst
Nox,Paladius,Vanwyrm Cryst
Nox,Jetragon,Bushi
Nox,Frostallion Noct,Bushi
Nox,Frostallion,Bushi
Nox,Cryolinx,Vanwyrm
Nox,Orserk,Vanwyrm
Nox,Astegon,Vanwyrm
Nox,Helzephyr,Univolt
Nox,Grizzbolt,Univolt
Nox,Lyleen Noct,Katress
Nox,Beakon,Katress
Nox,Reptyro Cryst,Katress
Nox,Pyrin Noct,Blazehowl
Nox,Lyleen,Blazehowl
Nox,Menasting,Blazehowl
Nox,Relaxaurus Lux,Blazehowl
Nox,Relaxaurus,Rayhound
Nox,Mammorest Cryst,Rayhound
Nox,Mammorest,Rayhound
Nox,Jormuntide,Rayhound
Nox,Jormuntide Ignis,Tombat
Nox,Reptyro,Tombat
Nox,Elizabee,Tombat
Nox,Warsect,Foxcicle
Nox,Quivern,Foxcicle
Nox,Pyrin,Foxcicle
Nox,Faleris,Petallia
Nox,Ragnahawk,Petallia
Nox,Mossanda Lux,Petallia
Nox,Sweepa,Arsox
Nox,Nitewing,Chillet
Nox,Mossanda,Chillet
Nox,Ice Kingpaca,Dinossom Lux
Nox,Sibelyx,Dinossom Lux
Nox,Wumpo,Dinossom
Nox,Kingpaca,Dinossom
Nox,Wumpo Botan,Kitsun
Nox,Cinnamoth,Kitsun
Nox,Azurobe,Broncherry Aqua
Nox,Grintale,Broncherry Aqua
Nox,Penking,Digtoise
Nox,Elphidran Aqua,Digtoise
Nox,Elphidran,Broncherry
Nox,Surfent Terra,Broncherry
Nox,Surfent,Celaray
Nox,Anubis,Celaray
Nox,Incineram Noct,Reindrix
Nox,Incineram,Reindrix
Nox,Vanwyrm Cryst,Eikthyrdeer Terra
Nox,Bushi,Mozzarina
Nox,Vanwyrm,Eikthyrdeer
Nox,Blazehowl Noct,Eikthyrdeer
Nox,Univolt,Caprity
Nox,Katress,Lovander
Nox,Blazehowl,Lovander
Nox,Rayhound,Loupmoon
Nox,Tombat,Loupmoon
Nox,Foxcicle,Fenglope
Nox,Petallia,Fenglope
Nox,Arsox,Fenglope
Nox,Chillet,Verdash
Nox,Dinossom Lux,Verdash
Nox,Dinossom,Robinquill Terra
Nox,Kitsun,Robinquill Terra
Nox,Broncherry Aqua,Felbat
Nox,Digtoise,Felbat
Nox,Broncherry,Robinquill
Nox,Celaray,Robinquill
Nox,Reindrix,Galeclaw
Nox,Melpaca,Galeclaw
Nox,Dumud,Gorirat
Nox,Eikthyrdeer Terra,Gorirat
Nox,Mozzarina,Gorirat
Nox,Eikthyrdeer,Vaelet
Nox,Caprity,Vaelet
Nox,Lovander,Direhowl
Nox,Loupmoon,Direhowl
Nox,Fenglope,Cawgnito
Nox,Verdash,Cawgnito
Nox,Robinquill Terra,Gobfin
Nox,Felbat,Gobfin
Nox,Robinquill,Gobfin Ignis
Nox,Galeclaw,Gobfin Ignis
Nox,Gorirat,Lunaris
Nox,Vaelet,Lunaris
Nox,Direhowl,Leezpunk
Nox,Beegarde,Leezpunk
Nox,Cawgnito,Rushoar
Nox,Gobfin,Rushoar
Nox,Gobfin Ignis,Leezpunk Ignis
Nox,Lunaris,Leezpunk Ignis
Nox,Leezpunk,Maraith
Nox,Rushoar,Rooby
Nox,Leezpunk Ignis,Wixen
Nox,Maraith,Wixen
Nox,Rooby,Wixen
Nox,Wixen,Wixen
Nox,Nox,Nox
Nox,Woolipop,Nox
Nox,Dazzi,Woolipop
Nox,Fuddler,Woolipop
Nox,Daedream,Dazzi
Nox,Gumoss (Special),Dazzi
Nox,Gumoss,Dazzi
Nox,Tanzee,Dazzi
Nox,Kelpsea,Fuddler
Nox,Kelpsea Ignis,Fuddler
Nox,Flopie,Daedream
Nox,Killamari,Daedream
Nox,Swee,Gumoss (Special)
Nox,Ribunny,Gumoss (Special)
Nox,Bristla,Tanzee
Nox,Fuack,Tanzee
Nox,Tocotoco,Kelpsea
Nox,Pengullet,Kelpsea
Nox,Jolthog Cryst,Kelpsea Ignis
Nox,Jolthog,Kelpsea Ignis
Nox,Depresso,Flopie
Nox,Hoocrates,Flopie
Nox,Foxparks,Killamari
Nox,Flambelle,Killamari
Nox,Sparkit,Killamari
Nox,Hangyu,Swee
Nox,Hangyu Cryst,Swee
Nox,Lifmunk,Swee
Nox,Mau Cryst,Ribunny
Nox,Vixy,Ribunny
Nox,Cremis,Bristla
Nox,Cattiva,Bristla
Nox,Lamball,Bristla
Nox,Mau,Fuack
Nox,Teafant,Fuack
Nox,Chikipi,Tocotoco
Woolipop,Blazamut,Incineram
Woolipop,Suzaku Aqua,Vanwyrm Cryst
Woolipop,Suzaku,Vanwyrm Cryst
Woolipop,Shadowbeak,Vanwyrm Cryst
Woolipop,Necromus,Vanwyrm Cryst
Woolipop,Paladius,Bushi
Woolipop,Jetragon,Bushi
Woolipop,Frostallion Noct,Bushi
Woolipop,Frostallion,Vanwyrm
Woolipop,Cryolinx,Vanwyrm
Woolipop,Orserk,Vanwyrm
Woolipop,Astegon,Blazehowl Noct
Woolipop,Helzephyr,Univolt
Woolipop,Grizzbolt,Katress
Woolipop,Lyleen Noct,Katress
Woolipop,Beakon,Katress
Woolipop,Reptyro Cryst,Blazehowl
Woolipop,Pyrin Noct,Blazehowl
Woolipop,Lyleen,Blazehowl
Woolipop,Menasting,Blazehowl
Woolipop,Relaxaurus Lux,Rayhound
Woolipop,Relaxaurus,Rayhound
Woolipop,Mammorest Cryst,Rayhound
Woolipop,Mammorest,Rayhound
Woolipop,Jormuntide,Tombat
Woolipop,Jormuntide Ignis,Tombat
Woolipop,Reptyro,Tombat
Woolipop,Elizabee,Foxcicle
Woolipop,Warsect,Foxcicle
Woolipop,Quivern,Foxcicle
Woolipop,Pyrin,Petallia
Woolipop,Faleris,Petallia
Woolipop,Ragnahawk,Petallia
Woolipop,Mossanda Lux,Arsox
Woolipop,Sweepa,Chillet
Woolipop,Nitewing,Chillet
Woolipop,Mossanda,Dinossom Lux
Woolipop,Ice Kingpaca,Dinossom Lux
Woolipop,Sibelyx,Dinossom
Woolipop,Wumpo,Dinossom
Woolipop,Kingpaca,Kitsun
Woolipop,Wumpo Botan,Kitsun
Woolipop,Cinnamoth,Broncherry Aqua
Woolipop,Azurobe,Broncherry Aqua
Woolipop,Grintale,Digtoise
Woolipop,Penking,Digtoise
Woolipop,Elphidran Aqua,Broncherry
Woolipop,Elphidran,Broncherry
Woolipop,Surfent Terra,Celaray
Woolipop,Surfent,Celaray
Woolipop,Anubis,Reindrix
Woolipop,Incineram Noct,Reindrix
Woolipop,Incineram,Melpaca
Woolipop,Vanwyrm Cryst,Eikthyrdeer Terra
Woolipop,Bushi,Mozzarina
Woolipop,Vanwyrm,Eikthyrdeer
Woolipop,Blazehowl Noct,Caprity
Woolipop,Univolt,Caprity
Woolipop,Katress,Lovander
Woolipop,Blazehowl,Loupmoon
Woolipop,Rayhound,Loupmoon
Woolipop,Tombat,Fenglope
Woolipop,Foxcicle,Fenglope
Woolipop,Petallia,Fenglope
Woolipop,Arsox,Verdash
Woolipop,Chillet,Verdash
Woolipop,Dinossom Lux,Robinquill Terra
Woolipop,Dinossom,Robinquill Terra
Woolipop,Kitsun,Felbat
Woolipop,Broncherry Aqua,Felbat
Woolipop,Digtoise,Robinquill
Woolipop,Broncherry,Robinquill
Woolipop,Celaray,Galeclaw
Woolipop,Reindrix,Galeclaw
Woolipop,Melpaca,Gorirat
Woolipop,Dumud,Gorirat
Woolipop,Eikthyrdeer Terra,Gorirat
Woolipop,Mozzarina,Vaelet
Woolipop,Eikthyrdeer,Vaelet
Woolipop,Caprity,Direhowl
Woolipop,Lovander,Direhowl
Woolipop,Loupmoon,Beegarde
Woolipop,Fenglope,Cawgnito
Woolipop,Verdash,Gobfin
Woolipop,Robinquill Terra,Gobfin
Woolipop,Felbat,Gobfin Ignis
Woolipop,Robinquill,Gobfin Ignis
Woolipop,Galeclaw,Lunaris
Woolipop,Gorirat,Lunaris
Woolipop,Vaelet,Leezpunk
Woolipop,Direhowl,Leezpunk
Woolipop,Beegarde,Rushoar
Woolipop,Cawgnito,Rushoar
Woolipop,Gobfin,Leezpunk Ignis
Woolipop,Gobfin Ignis,Leezpunk Ignis
Woolipop,Lunaris,Maraith
Woolipop,Leezpunk,Rooby
Woolipop,Rushoar,Wixen
Woolipop,Leezpunk Ignis,Wixen
Woolipop,Maraith,Wixen
Woolipop,Rooby,Nox
Woolipop,Wixen,Nox
Woolipop,Nox,Nox
Woolipop,Woolipop,Woolipop
Woolipop,Dazzi,Woolipop
Woolipop,Fuddler,Dazzi
Woolipop,Daedream,Dazzi
Woolipop,Gumoss (Special),Dazzi
Woolipop,Gumoss,Dazzi
Woolipop,Tanzee,Fuddler
Woolipop,Kelpsea,Fuddler
Woolipop,Kelpsea Ignis,Daedream
Woolipop,Flopie,Daedream
Woolipop,Killamari,Gumoss (Special)
Woolipop,Swee,Gumoss (Special)
Woolipop,Ribunny,Tanzee
Woolipop,Bristla,Tanzee
Woolipop,Fuack,Kelpsea
Woolipop,Tocotoco,Kelpsea
Woolipop,Pengullet,Kelpsea Ignis
Woolipop,Jolthog Cryst,Kelpsea Ignis
Woolipop,Jolthog,Flopie
Woolipop,Depresso,Flopie
Woolipop,Hoocrates,Killamari
Woolipop,Foxparks,Killamari
Woolipop,Flambelle,Swee
Woolipop,Sparkit,Swee
Woolipop,Hangyu,Swee
Woolipop,Hangyu Cryst,Ribunny
Woolipop,Lifmunk,Ribunny
Woolipop,Mau Cryst,Ribunny
Woolipop,Vixy,Bristla
Woolipop,Cremis,Bristla
Woolipop,Cattiva,Bristla
Woolipop,Lamball,Fuack
Woolipop,Mau,Fuack
Woolipop,Teafant,Tocotoco
Woolipop,Chikipi,Tocotoco
Dazzi,Blazamut,Vanwyrm Cryst
Dazzi,Suzaku Aqua,Vanwyrm Cryst
Dazzi,Suzaku,Vanwyrm Cryst
Dazzi,Shadowbeak,Bushi
Dazzi,Necromus,Bushi
Dazzi,Paladius,Bushi
Dazzi,Jetragon,Bushi
Dazzi,Frostallion Noct,Vanwyrm
Dazzi,Frostallion,Vanwyrm
Dazzi,Cryolinx,Blazehowl Noct
Dazzi,Orserk,Blazehowl Noct
Dazzi,Astegon,Univolt
Dazzi,Helzephyr,Katress
Dazzi,Grizzbolt,Katress
Dazzi,Lyleen Noct,Blazehowl
Dazzi,Beakon,Blazehowl
Dazzi,Reptyro Cryst,Blazehowl
Dazzi,Pyrin Noct,Blazehowl
Dazzi,Lyleen,Rayhound
Dazzi,Menasting,Rayhound
Dazzi,Relaxaurus Lux,Rayhound
Dazzi,Relaxaurus,Rayhound
Dazzi,Mammorest Cryst,Tombat
Dazzi,Mammorest,Tombat
Dazzi,Jormuntide,Foxcicle
Dazzi,Jormuntide Ignis,Foxcicle
Dazzi,Reptyro,Foxcicle
Dazzi,Elizabee,Foxcicle
Dazzi,Warsect,Petallia
Dazzi,Quivern,Petallia
Dazzi,Pyrin,Petallia
Dazzi,Faleris,Arsox
Dazzi,Ragnahawk,Arsox
Dazzi,Mossanda Lux,Chillet
Dazzi,Sweepa,Dinossom Lux
Dazzi,Nitewing,Dinossom Lux
Dazzi,Mossanda,Dinossom
Dazzi,Ice Kingpaca,Dinossom
Dazzi,Sibelyx,Kitsun
Dazzi,Wumpo,Kitsun
Dazzi,Kingpaca,Broncherry Aqua
Dazzi,Wumpo Botan,Broncherry Aqua
Dazzi,Cinnamoth,Digtoise
Dazzi,Azurobe,Digtoise
Dazzi,Grintale,Broncherry
Dazzi,Penking,Broncherry
Dazzi,Elphidran Aqua,Celaray
Dazzi,Elphidran,Celaray
Dazzi,Surfent Terra,Reindrix
Dazzi,Surfent,Reindrix
Dazzi,Anubis,Melpaca
Dazzi,Incineram Noct,Dumud
Dazzi,Incineram,Eikthyrdeer Terra
Dazzi,Vanwyrm Cryst,Mozzarina
Dazzi,Bushi,Eikthyrdeer
Dazzi,Vanwyrm,Caprity
Dazzi,Blazehowl Noct,Lovander
Dazzi,Univolt,Lovander
Dazzi,Katress,Loupmoon
Dazzi,Blazehowl,Loupmoon
Dazzi,Rayhound,Fenglope
Dazzi,Tombat,Fenglope
Dazzi,Foxcicle,Fenglope
Dazzi,Petallia,Verdash
Dazzi,Arsox,Robinquill Terra
Dazzi,Chillet,Robinquill Terra
Dazzi,Dinossom Lux,Felbat
Dazzi,Dinossom,Felbat
Dazzi,Kitsun,Robinquill
Dazzi,Broncherry Aqua,Robinquill
Dazzi,Digtoise,Galeclaw
Dazzi,Broncherry,Galeclaw
Dazzi,Celaray,Gorirat
Dazzi,Reindrix,Gorirat
Dazzi,Melpaca,Vaelet
Dazzi,Dumud,Vaelet
Dazzi,Eikthyrdeer Terra,Vaelet
Dazzi,Mozzarina,Direhowl
Dazzi,Eikthyrdeer,Direhowl
Dazzi,Caprity,Beegarde
Dazzi,Lovander,Beegarde
Dazzi,Loupmoon,Cawgnito
Dazzi,Fenglope,Gobfin
Dazzi,Verdash,Gobfin Ignis
Dazzi,Robinquill Terra,Gobfin Ignis
Dazzi,Felbat,Lunaris
Dazzi,Robinquill,Lunaris
Dazzi,Galeclaw,Leezpunk
Dazzi,Gorirat,Leezpunk
Dazzi,Vaelet,Rushoar
Dazzi,Direhowl,Rushoar
Dazzi,Beegarde,Leezpunk Ignis
Dazzi,Cawgnito,Leezpunk Ignis
Dazzi,Gobfin,Maraith
Dazzi,Gobfin Ignis,Rooby
Dazzi,Lunaris,Wixen
Dazzi,Leezpunk,Wixen
Dazzi,Rushoar,Wixen
Dazzi,Leezpunk Ignis,Nox
Dazzi,Maraith,Nox
Dazzi,Rooby,Nox
Dazzi,Wixen,Nox
Dazzi,Nox,Woolipop
Dazzi,Woolipop,Woolipop
Dazzi,Dazzi,Dazzi
Dazzi,Fuddler,Dazzi
Dazzi,Daedream,Fuddler
Dazzi,Gumoss (Special),Fuddler
Dazzi,Gumoss,Fuddler
Dazzi,Tanzee,Daedream
Dazzi,Kelpsea,Daedream
Dazzi,Kelpsea Ignis,Gumoss (Special)
Dazzi,Flopie,Gumoss (Special)
Dazzi,Killamari,Tanzee
Dazzi,Swee,Tanzee
Dazzi,Ribunny,Kelpsea
Dazzi,Bristla,Kelpsea
Dazzi,Fuack,Kelpsea Ignis
Dazzi,Tocotoco,Kelpsea Ignis
Dazzi,Pengullet,Flopie
Dazzi,Jolthog Cryst,Flopie
Dazzi,Jolthog,Killamari
Dazzi,Depresso,Killamari
Dazzi,Hoocrates,Swee
Dazzi,Foxparks,Swee
Dazzi,Flambelle,Ribunny
Dazzi,Sparkit,Ribunny
Dazzi,Hangyu,Ribunny
Dazzi,Hangyu Cryst,Bristla
Dazzi,Lifmunk,Bristla
Dazzi,Mau Cryst,Bristla
Dazzi,Vixy,Fuack
Dazzi,Cremis,Fuack
Dazzi,Cattiva,Fuack
Dazzi,Lamball,Tocotoco
Dazzi,Mau,Tocotoco
Dazzi,Teafant,Pengullet
Dazzi,Chikipi,Pengullet
Fuddler,Blazamut,Vanwyrm Cryst
Fuddler,Suzaku Aqua,Vanwyrm Cryst
Fuddler,Suzaku,Bushi
Fuddler,Shadowbeak,Bushi
Fuddler,Necromus,Bushi
Fuddler,Paladius,Bushi
Fuddler,Jetragon,Vanwyrm
Fuddler,Frostallion Noct,Vanwyrm
Fuddler,Frostallion,Blazehowl Noct
Fuddler,Cryolinx,Blazehowl Noct
Fuddler,Orserk,Univolt
Fuddler,Astegon,Univolt
Fuddler,Helzephyr,Katress
Fuddler,Grizzbolt,Blazehowl
Fuddler,Lyleen Noct,Blazehowl
Fuddler,Beakon,Blazehowl
Fuddler,Reptyro Cryst,Blazehowl
Fuddler,Pyrin Noct,Rayhound
Fuddler,Lyleen,Rayhound
Fuddler,Menasting,Rayhound
Fuddler,Relaxaurus Lux,Rayhound
Fuddler,Relaxaurus,Tombat
Fuddler,Mammorest Cryst,Tombat
Fuddler,Mammorest,Foxcicle
Fuddler,Jormuntide,Foxcicle
Fuddler,Jormuntide Ignis,Foxcicle
Fuddler,Reptyro,Foxcicle
Fuddler,Elizabee,Petallia
Fuddler,Warsect,Petallia
Fuddler,Quivern,Petallia
Fuddler,Pyrin,Arsox
Fuddler,Faleris,Arsox
Fuddler,Ragnahawk,Chillet
Fuddler,Mossanda Lux,Chillet
Fuddler,Sweepa,Dinossom Lux
Fuddler,Nitewing,Dinossom
Fuddler,Mossanda,Dinossom
Fuddler,Ice Kingpaca,Kitsun
Fuddler,Sibelyx,Kitsun
Fuddler,Wumpo,Broncherry Aqua
Fuddler,Kingpaca,Broncherry Aqua
Fuddler,Wumpo Botan,Digtoise
Fuddler,Cinnamoth,Digtoise
Fuddler,Azurobe,Broncherry
Fuddler,Grintale,Broncherry
Fuddler,Penking,Celaray
Fuddler,Elphidran Aqua,Celaray
Fuddler,Elphidran,Reindrix
Fuddler,Surfent Terra,Reindrix
Fuddler,Surfent,Melpaca
Fuddler,Anubis,Dumud
Fuddler,Incineram Noct,Eikthyrdeer Terra
Fuddler,Incineram,Eikthyrdeer Terra
Fuddler,Vanwyrm Cryst,Eikthyrdeer
Fuddler,Bushi,Caprity
Fuddler,Vanwyrm,Lovander
Fuddler,Blazehowl Noct,Lovander
Fuddler,Univolt,Loupmoon
Fuddler,Katress,Loupmoon
Fuddler,Blazehowl,Loupmoon
Fuddler,Rayhound,Fenglope
Fuddler,Tombat,Fenglope
Fuddler,Foxcicle,Verdash
Fuddler,Petallia,Robinquill Terra
Fuddler,Arsox,Robinquill Terra
Fuddler,Chillet,Felbat
Fuddler,Dinossom Lux,Felbat
Fuddler,Dinossom,Robinquill
Fuddler,Kitsun,Robinquill
Fuddler,Broncherry Aqua,Galeclaw
Fuddler,Digtoise,Galeclaw
Fuddler,Broncherry,Gorirat
Fuddler,Celaray,Gorirat
Fuddler,Reindrix,Vaelet
Fuddler,Melpaca,Vaelet
Fuddler,Dumud,Direhowl
Fuddler,Eikthyrdeer Terra,Direhowl
Fuddler,Mozzarina,Direhowl
Fuddler,Eikthyrdeer,Beegarde
Fuddler,Caprity,Beegarde
Fuddler,Lovander,Cawgnito
Fuddler,Loupmoon,Cawgnito
Fuddler,Fenglope,Gobfin Ignis
Fuddler,Verdash,Gobfin Ignis
Fuddler,Robinquill Terra,Lunaris
Fuddler,Felbat,Lunaris
Fuddler,Robinquill,Leezpunk
Fuddler,Galeclaw,Leezpunk
Fuddler,Gorirat,Rushoar
Fuddler,Vaelet,Rushoar
Fuddler,Direhowl,Leezpunk Ignis
Fuddler,Beegarde,Leezpunk Ignis
Fuddler,Cawgnito,Maraith
Fuddler,Gobfin,Rooby
Fuddler,Gobfin Ignis,Wixen
Fuddler,Lunaris,Wixen
Fuddler,Leezpunk,Wixen
Fuddler,Rushoar,Nox
Fuddler,Leezpunk Ignis,Nox
Fuddler,Maraith,Nox
Fuddler,Rooby,Woolipop
Fuddler,Wixen,Woolipop
Fuddler,Nox,Woolipop
Fuddler,Woolipop,Dazzi
Fuddler,Dazzi,Dazzi
Fuddler,Fuddler,Fuddler
Fuddler,Daedream,Fuddler
Fuddler,Gumoss (Special),Daedream
Fuddler,Gumoss,Daedream
Fuddler,Tanzee,Daedream
Fuddler,Kelpsea,Gumoss (Special)
Fuddler,Kelpsea Ignis,Gumoss (Special)
Fuddler,Flopie,Tanzee
Fuddler,Killamari,Tanzee
Fuddler,Swee,Kelpsea
Fuddler,Ribunny,Kelpsea
Fuddler,Bristla,Kelpsea Ignis
Fuddler,Fuack,Kelpsea Ignis
Fuddler,Tocotoco,Flopie
Fuddler,Pengullet,Flopie
Fuddler,Jolthog Cryst,Killamari
Fuddler,Jolthog,Killamari
Fuddler,Depresso,Swee
Fuddler,Hoocrates,Swee
Fuddler,Foxparks,Ribunny
Fuddler,Flambelle,Ribunny
Fuddler,Sparkit,Ribunny
Fuddler,Hangyu,Bristla
Fuddler,Hangyu Cryst,Bristla
Fuddler,Lifmunk,Bristla
Fuddler,Mau Cryst,Fuack
Fuddler,Vixy,Fuack
Fuddler,Cremis,Tocotoco
Fuddler,Cattiva,Tocotoco
Fuddler,Lamball,Tocotoco
Fuddler,Mau,Pengullet
Fuddler,Teafant,Pengullet
Fuddler,Chikipi,Jolthog Cryst
Daedream,Blazamut,Vanwyrm Cryst
Daedream,Suzaku Aqua,Vanwyrm Cryst
Daedream,Suzaku,Bushi
Daedream,Shadowbeak,Bushi
Daedream,Necromus,Bushi
Daedream,Paladius,Vanwyrm
Daedream,Jetragon,Vanwyrm
Daedream,Frostallion Noct,Vanwyrm
Daedream,Frostallion,Blazehowl Noct
Daedream,Cryolinx,Univolt
Daedream,Orserk,Univolt
Daedream,Astegon,Univolt
Daedream,Helzephyr,Blazehowl
Daedream,Grizzbolt,Blazehowl
Daedream,Lyleen Noct,Blazehowl
Daedream,Beakon,Blazehowl
Daedream,Reptyro Cryst,Rayhound
Daedream,Pyrin Noct,Rayhound
Daedream,Lyleen,Rayhound
Daedream,Menasting,Rayhound
Daedream,Relaxaurus Lux,Tombat
Daedream,Relaxaurus,Tombat
Daedream,Mammorest Cryst,Foxcicle
Daedream,Mammorest,Foxcicle
Daedream,Jormuntide,Foxcicle
Daedream,Jormuntide Ignis,Petallia
Daedream,Reptyro,Petallia
Daedream,Elizabee,Petallia
Daedream,Warsect,Petallia
Daedream,Quivern,Arsox
Daedream,Pyrin,Arsox
Daedream,Faleris,Chillet
Daedream,Ragnahawk,Chillet
Daedream,Mossanda Lux,Dinossom Lux
Daedream,Sweepa,Dinossom
Daedream,Nitewing,Dinossom
Daedream,Mossanda,Kitsun
Daedream,Ice Kingpaca,Kitsun
Daedream,Sibelyx,Broncherry Aqua
Daedream,Wumpo,Broncherry Aqua
Daedream,Kingpaca,Digtoise
Daedream,Wumpo Botan,Digtoise
Daedream,Cinnamoth,Broncherry
Daedream,Azurobe,Broncherry
Daedream,Grintale,Celaray
Daedream,Penking,Celaray
Daedream,Elphidran Aqua,Reindrix
Daedream,Elphidran,Reindrix
Daedream,Surfent Terra,Melpaca
Daedream,Surfent,Dumud
Daedream,Anubis,Eikthyrdeer Terra
Daedream,Incineram Noct,Eikthyrdeer Terra
Daedream,Incineram,Mozzarina
Daedream,Vanwyrm Cryst,Eikthyrdeer
Daedream,Bushi,Caprity
Daedream,Vanwyrm,Lovander
Daedream,Blazehowl Noct,Loupmoon
Daedream,Univolt,Loupmoon
Daedream,Katress,Loupmoon
Daedream,Blazehowl,Fenglope
Daedream,Rayhound,Fenglope
Daedream,Tombat,Verdash
Daedream,Foxcicle,Verdash
Daedream,Petallia,Robinquill Terra
Daedream,Arsox,Felbat
Daedream,Chillet,Felbat
Daedream,Dinossom Lux,Robinquill
Daedream,Dinossom,Robinquill
Daedream,Kitsun,Galeclaw
Daedream,Broncherry Aqua,Galeclaw
Daedream,Digtoise,Gorirat
Daedream,Broncherry,Gorirat
Daedream,Celaray,Vaelet
Daedream,Reindrix,Vaelet
Daedream,Melpaca,Direhowl
Daedream,Dumud,Direhowl
Daedream,Eikthyrdeer Terra,Direhowl
Daedream,Mozzarina,Beegarde
Daedream,Eikthyrdeer,Beegarde
Daedream,Caprity,Cawgnito
Daedream,Lovander,Cawgnito
Daedream,Loupmoon,Gobfin
Daedream,Fenglope,Gobfin Ignis
Daedream,Verdash,Lunaris
Daedream,Robinquill Terra,Lunaris
Daedream,Felbat,Leezpunk
Daedream,Robinquill,Leezpunk
Daedream,Galeclaw,Rushoar
Daedream,Gorirat,Rushoar
Daedream,Vaelet,Leezpunk Ignis
Daedream,Direhowl,Leezpunk Ignis
Daedream,Beegarde,Maraith
Daedream,Cawgnito,Rooby
Daedream,Gobfin,Wixen
Daedream,Gobfin Ignis,Wixen
Daedream,Lunaris,Wixen
Daedream,Leezpunk,Nox
Daedream,Rushoar,Nox
Daedream,Leezpunk Ignis,Nox
Daedream,Maraith,Woolipop
Daedream,Rooby,Woolipop
Daedream,Wixen,Woolipop
Daedream,Nox,Dazzi
Daedream,Woolipop,Dazzi
Daedream,Dazzi,Fuddler
Daedream,Fuddler,Fuddler
Daedream,Daedream,Daedream
Daedream,Gumoss (Special),Daedream
Daedream,Gumoss,Daedream
Daedream,Tanzee,Gumoss (Special)
Daedream,Kelpsea,Gumoss (Special)
Daedream,Kelpsea Ignis,Tanzee
Daedream,Flopie,Tanzee
